chave: step: 4, estado 0,0, : actions: [9683.971212453938, 1035.0653562879309, 4972.411309383187, 3164.8372928833523, 2902.8636902095955, 6065.963805594707, 5770.800790408709, 3188.7879711759037, 6752.571091228151, 3166.5667190090294, 4561.723663095708, 5201.476808185049, 3065.316709708246]
chave: step: 4, estado 0,0, : actions: [6559.616715456669, 1854.898768081728, 4244.913825306919, 1014.6752957032875, 210.48159732668083, 2313.8191720573886, 3693.143295836979, 753.9975885510025, 1401.438776829598, 269.66202704955396, 1972.671088555802, 2797.939515992579, 496.2078828322832]
chave: step: 4, estado 0,0, : actions: [4292.628672705739, 580.2227055076863, 1208.1945913057305, 859.3583014172782, 633.950632615036, 1281.7524153804638, 765.2163233760115, 0, 871.3152473371794, 904.3021332039953, 797.2640477557352, 1499.7972275524407, 693.4563877941985]
chave: step: 4, estado 0,0, : actions: [3432.527410221038, 605.6123315352963, 0, 499.6569696435044, 372.55613597204075, 421.25729298843595, 471.0346201264172, 143.54737632123587, 0, 245.56935451362907, 0, 881.508112623699, 77.0491127211712]
chave: step: 4, estado 0,0, : actions: [4574.547321591977, 165.14888977513075, 875.6787599122111, 541.482439989546, 0, 358.4399413416674, 1358.2853636459633, 2081.4495562877987, 196.262289012344, 1159.6080810724627, 91.91879414430394, 0, 1714.676887184924]
chave: step: 4, estado 0,0, : actions: [3616.395608399884, 824.0873218111099, 1379.7378101220434, 1064.034695543696, 517.1619455199395, 501.3435233363851, 319.5914570132162, 473.5168142715404, 494.859920639459, 382.47077187442846, 0, 780.6350624426675, 261.0352026993471]
chave: step: 4, estado 0,0, : actions: [5453.970001912339, 0, 764.8651465264156, 1844.6636660254803, 1110.8637800294491, 967.7696928289616, 0, 1067.2042215718425, 224.32714673334442, 839.7371016079799, 1870.9227945683783, 839.7342625584847, 0]
chave: step: 4, estado 0,0, : actions: [4210.4442466358605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288.72821553992776, 0, 191.66371807621888]
chave: step: 4, estado 0,0, : actions: [3885.29858817358, 245.81287539504748, 0, 0, 0, 368.8933637329595, 0, 0, 0, 142.6130635567252, 366.4083763264061, 0, 0]
chave: step: 4, estado 0,0, : actions: [182.81307788143636, 102.66837347645219, 804.0313815501481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 4, estado 0,0, : actions: [211.61785666084776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 4, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 4, estado 0,0, : actions: [1092.544030498483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 4, estado 0,0, : actions: [0, 0, 0, 0, 206.84264635300002, 0, 49.0, 0, 0, 0, 0, 0, 0]
chave: step: 4, estado 0,0, : actions: [4023.334503115216, 0, 0, 49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 4, estado 0,0, : actions: [49.0, 0, 0, 0, 49.0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 4, estado 0,0, : actions: [149.0608497028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49.0, 0]
chave: step: 4, estado 0,0, : actions: [58.2169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [7726.009643690398, 1285.0384848356368, 5199.951893355032, 3724.1657898349654, 3772.828547096249, 7857.557743910822, 9858.377931934927, 4553.908169024802, 7850.468026222918, 4368.301284230207, 5127.708757325311, 4682.3232327130945, 3988.9288609241016]
chave: step: 5, estado 0,0, : actions: [6813.661943755234, 504.6237349560701, 2625.6325388737587, 241.81588654199695, 545.5746469948353, 2552.6522418036466, 1665.6252634041648, 128.0779497550575, 668.3016114274374, 333.7013397753815, 3254.8031373825847, 3202.792809916976, 547.0921478367735]
chave: step: 5, estado 0,0, : actions: [7932.872569290248, 165.04986356561778, 145.3276716308816, 0, 58.2169, 1604.3752317656717, 1358.7644663139772, 0, 796.2071782439829, 1154.8055151628691, 509.8661056719949, 385.25227715823326, 966.7036492757088]
chave: step: 5, estado 0,0, : actions: [4462.365492213666, 476.73595135234643, 267.07823275711576, 0, 500.19928797085026, 0, 478.69089102906935, 148.79014352330506, 834.8817982304888, 739.2180474815409, 371.72666160089915, 76.56456618801428, 408.85751437947505]
chave: step: 5, estado 0,0, : actions: [3211.613856747777, 0, 231.64247824845307, 0, 183.01727748671863, 597.1321953670538, 180.72058694589475, 120.40411638576016, 222.88077146369352, 279.78824412975644, 176.07239852906415, 430.1825703621736, 271.0994928668833]
chave: step: 5, estado 0,0, : actions: [4560.103356260578, 336.14399657406636, 794.6676368580352, 1014.5861896846984, 1701.193264212777, 1468.5575777795252, 770.5140481310219, 961.5183110962498, 404.72142361018643, 1455.165570992428, 695.7614280541834, 1183.591095165887, 972.9363624639782]
chave: step: 5, estado 0,0, : actions: [3415.8169018888484, 259.57384979381743, 0, 237.7652794986207, 0, 506.0349450477877, 0, 0, 0, 0, 492.0762703440164, 531.6989341635895, 284.8035040359923]
chave: step: 5, estado 0,0, : actions: [1985.3992066081503, 0, 0, 0, 285.746838899897, 0, 0, 0, 0, 157.62312910468356, 0, 142.096, 0]
chave: step: 5, estado 0,0, : actions: [5812.921242104634, 110.970720958725, 759.9600265514061, 415.29795981357125, 1470.8683364763415, 384.00533611423384, 772.5427555529664, 1520.916618901735, 608.2653881169877, 1609.6054375270062, 897.1981789733464, 790.4218609944294, 1139.73142711662]
chave: step: 5, estado 0,0, : actions: [4040.372378855166, 98.70086497601284, 967.3466220648215, 470.58151756633475, 78.4682423074508, 2534.6718278714093, 1473.5694651528586, 840.76449581391, 837.0354672495677, 685.9019681059164, 599.3879150533916, 422.04578502335244, 587.3056322254092]
chave: step: 5, estado 0,0, : actions: [-1.0, 528.1589407244936, 0, 1563.6684992497214, 0, 0, 0, 0, 0, 58.21986217944038, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [1977.2099644293296, 0, 0, 0, 0, 194.35854341543072, 0, 318.4962573213403, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [3157.529928412113, 0, 0, 0, 0, 0, 320.7659678325051, 0, 0, 0, 498.2355527432717, 0, 0]
chave: step: 5, estado 0,0, : actions: [169.48399922829026, 0, 0, 0, 0, 0, 0, 49.0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [216.03745609861576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [594.8895366333345, 0, 60.935976442152025, 0, 0, 0, 0, 0, 0, 0, 0, 49.0, 131.4407936993373]
chave: step: 5, estado 0,0, : actions: [0, 0, 79.4514652771773, 0, 0, 0, 0, 0, 309.2369618037387, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [749.2876879937281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [49.0, 0, 868.2598104581509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 49.0, 0, 0, 0, 196.86494134416003]
chave: step: 5, estado 0,0, : actions: [275.1297804718326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [753.3348155789025, 0, 70.67652500213582, 0, 0, 0, 0, 0, 0, 0, 0, 79.77056199531148, 0]
chave: step: 5, estado 0,0, : actions: [4516.488363023666, 49.0, 129.3673115487507, 72.97228843061487, 0, 208.54406348873246, 255.79290892317374, 81.75973094586095, 0, 147.94328422237797, 95.0, 0, 0]
chave: step: 5, estado 0,0, : actions: [0, 0, 0, 0, 91.03261098130875, 0, 0, 0, 0, 1674.299103413458, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [5616.206656706981, 0, 198.4206836751132, 76.23316852756687, 78.36085167481019, 0, 0, 0, 0, 0, 0, 293.2117811680583, 0]
chave: step: 5, estado 0,0, : actions: [287.9061895349809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [0, 0, 0, 0, 0, 0, 0, 0, 0, 172.7794606866721, 169.52898995064024, 123.13900791899864, 3465.818955967572]
chave: step: 5, estado 0,0, : actions: [691.8789355960405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [189.99171310000003, 0, 0, 58.697149, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [503.1741277627699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [1720.1159404015712, 0, 0, 0, 0, 136.58157563266153, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [107.5288313378077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [162.95055889000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [343.9484783961987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [303.3119665551939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [101.66520735998316, 0, 111.75653574701306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 5, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [912.3308203696247, 153.76547083456074, 675.6383599290187, 125.15283518746729, 172.32063062177596, 935.4702777435576, 8600.896818156183, 534.4596873740998, 0, 0, 0, 260.1704643323189, 500.1730974013983]
chave: step: 6, estado 0,0, : actions: [4790.041529731129, 1408.2533833061852, 5082.63149779275, 2251.61165865282, 1915.2187010065286, 2212.909482801871, 2109.380847515039, 1900.9804429220055, 4195.131570600733, 2119.4449836178946, 4460.209835469975, 6979.117582032436, 2050.3251179959993]
chave: step: 6, estado 0,0, : actions: [6527.992272663725, 0, 795.3129850407429, 0, 503.2928185670411, 116.75997127820857, 1863.1875673265654, 1464.449121525361, 412.5381212855624, 338.8202277579096, 529.8788285318316, 621.1680996728228, 568.9519728196683]
chave: step: 6, estado 0,0, : actions: [4237.001005367067, 104.14356115584913, 1306.7494027724144, 275.31638488328093, 221.88873719696892, 338.375837297092, 224.2676881393144, 274.66525201962133, 307.85431138669435, 203.0729581880676, 612.9012923363994, 166.47678417109685, 172.39878772780824]
chave: step: 6, estado 0,0, : actions: [3862.182664355392, 1643.801468453279, 1062.80648332397, 822.3420471728332, 594.7249542627794, 1350.334308366203, 999.6554441105184, 1174.1854050909465, 986.9246358978771, 1805.89040916913, 690.7118218157791, 628.9081632795467, 989.651277277128]
chave: step: 6, estado 0,0, : actions: [3210.7197140252474, 93.16271368351696, 93.59744231516527, 135.0849876140024, 342.4010919196535, 178.8139234283519, 488.06527694028415, 153.51903503973577, 105.69020288961957, 269.2033785361029, 286.66027958782513, 0, 0]
chave: step: 6, estado 0,0, : actions: [1899.8465291179605, 0, 0, 0, 0, 0, 49.0, 59.52392828710156, 0, 0, 0, 49.0, 0]
chave: step: 6, estado 0,0, : actions: [3097.6340648134073, 113.53397311638064, 107.8680955454567, 255.94898183602817, 0, 86.26250095150205, 132.69504380770522, 0, 0, 0, 171.9318595756604, 309.0467532407811, 0]
chave: step: 6, estado 0,0, : actions: [2145.508258664542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59.86887736, 49.0, 0]
chave: step: 6, estado 0,0, : actions: [4420.404857562844, 0, 419.19988653497666, 0, 0, 0, 351.0796192073633, 597.5322687102387, 1241.8179541317472, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [1328.9297638855335, 0, 49.0, 0, 0, 0, 0, 132.45151141932294, 128.19501838280203, 0, 0, 64.96386501741135, 0]
chave: step: 6, estado 0,0, : actions: [3351.7435569823247, 0, 198.31438264448389, 0, 254.57562098767195, 0, 0, 0, 0, 0, 93.1, 0, 258.4921401183824]
chave: step: 6, estado 0,0, : actions: [6315.196996878439, 506.9522156911289, 161.2667796503984, 1170.7940349843702, 411.9772975808419, 709.6867618744495, 287.95714004293586, 558.9391085621949, 1030.6196747648119, 420.1945958213046, 405.20232057326507, 69.80064722809699, 0]
chave: step: 6, estado 0,0, : actions: [4094.0836904536204, 187.3885059087502, 722.3978844835794, 238.13287432636582, 316.98840083011805, 284.408042680014, 1086.5128506394185, 413.2587286194637, 1482.7815007393276, 636.8543967358364, 0, 243.85018027187104, 513.6713553947959]
chave: step: 6, estado 0,0, : actions: [5909.295431984421, 0, 0, 530.9051741090094, 550.0717192647106, 511.67840765656774, 0, 460.91837460956606, 136.9277031174977, 461.81909173206, 49.0, 66.91957956074762, 0]
chave: step: 6, estado 0,0, : actions: [7369.673317945181, 3195.4280954595138, 7075.68415857346, 6010.353173618822, 5981.788557389607, 7351.916951548744, 7378.046829126599, 6846.887675108704, 7322.90929837727, 6214.866235585058, 6804.666314670232, 7220.06988915113, 6655.50576842098]
chave: step: 6, estado 0,0, : actions: [911.8866523631527, 49.0, 0, 0, 0, 66.04216839585654, 0, 0, 0, 0, 0, 86.30633190294799, 0]
chave: step: 6, estado 0,0, : actions: [1833.6775411453877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [2238.708911591567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [860.5586032810027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [63.855545000000006, 0, 0, 2864.1041635475567, 0, 0, 395.8780819500381, 276.3746769591333, 0, 290.77963350424255, 134.50367065220598, 0, 0]
chave: step: 6, estado 0,0, : actions: [9812.961998832086, 645.958377491986, 1231.12548377852, 1317.4470647430426, 1204.233816884357, 1807.1979336836694, 2786.2522066385777, 455.40797174298353, 1343.5553040734371, 721.2495074375926, 1990.009739156701, 1361.7550508563027, 791.5731624057797]
chave: step: 6, estado 0,0, : actions: [1207.0262572741096, 49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53.851, 85.2958289560399]
chave: step: 6, estado 0,0, : actions: [1943.9894217275641, 0, 0, 0, 0, 0, 133.02418368530937, 0, 49.0, 407.86533442393625, 298.6683859083427, 0, 0]
chave: step: 6, estado 0,0, : actions: [214.50059282740233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [4649.472185418537, 73.60731525338245, 247.08484461895594, 155.6975523848271, 804.8594166189685, 1208.3118724109568, 309.99387975038223, 435.32126069224523, 49.0, 147.5049334358062, 0, 245.22549879112236, 727.9619028364431]
chave: step: 6, estado 0,0, : actions: [3975.908001139824, 178.71922799695596, 78.79761310184973, 228.89489600635235, 0, 560.357978283516, 688.6275548628469, 612.3742115779274, 0, 1212.419236762384, 341.52277105671027, 0, 194.03208840012033]
chave: step: 6, estado 0,0, : actions: [3530.9619154883662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [5313.51256496176, 49.0, 658.197324556983, 0, 0, 0, 0, 0, 0, 1016.7361115858668, 0, 458.86865939256126, 0]
chave: step: 6, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [4257.6417867208265, 0, 0, 0, 0, 392.31589399585073, 0, 53.851, 0, 0, 0, 0, 49.0]
chave: step: 6, estado 0,0, : actions: [0, 0, 0, 0, 0, 0, 0, 351.8483755818585, 49.0, 68.57666175451106, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [1611.414311003657, 53.851, 0, 0, 0, 194.04596635470497, 0, 185.9319675175879, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [0, 0, 0, 260.0437327918179, 0, 87.10826380582397, 0, 0, 325.41966792491115, 0, 1293.2909665673371, 0, 0]
chave: step: 6, estado 0,0, : actions: [2470.4250051045756, 0, 0, 0, 0, 0, 0, 225.488324515767, 0, 194.34405147239875, 92.037208831172, 169.81933309945873, 188.12570835677076]
chave: step: 6, estado 0,0, : actions: [1621.5648276745164, 0, 0, 293.41230299792517, 0, 0, 0, 327.9885240483816, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [438.434831183288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [2887.2460373411436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [693.4351578458377, 55.04317898121482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [107.95610468862645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [0, 0, 0, 0, 0, 0, 179.33117064253932, 0, 0, 0, 0, 832.7352898922958, 0]
chave: step: 6, estado 0,0, : actions: [149.6749183010006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [385.995815059857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [3828.6321167728556, 0, 73.72180836629768, 0, 0, 0, 321.2176921843706, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [489.70287828589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [272.98698344761306, 0, 0, 0, 0, 0, 0, 0, 79.34415011111781, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [186.33607391566107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [5697.698913595343, 0, 0, 0, 0, 0, 0, 0, 0, 695.7842471147017, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [1240.2468305678512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49.0, 0]
chave: step: 6, estado 0,0, : actions: [137.1559, 0, 0, 59.1293731, 0, 0, 0, 0, 53.851, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [5107.956269308181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [0, 0, 0, 0, 0, 0, 0, 0, 0, 482.771486736955, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [1264.2150984046934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [2526.762610364224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [644.032938659532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [417.1266403069139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [206.60793982180385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [53.851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [178.6866130272704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [502.31940312377105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [207.76635022847057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [542.6362680946067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [269.0024834815932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [86.10368468904007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [360.59126286960765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71.30605487077526]
chave: step: 6, estado 0,0, : actions: [0, 0, 0, 0, 0, 0, 0, 49.0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [348.27763062115514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [0, 0, 0, 0, 0, 606.1093266146286, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [0, 0, 0, 0, 0, 0, 0, 0, 0, 54.33124900000001, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [105.24820332738946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [49.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [200.75316345214972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 6, estado 0,0, : actions: [288.9547620490622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
chave: step: 7, estado 0,0, : actions: [9903.73421670086, 544.6987431453421, 3903.2170077231485, 1284.929764761232, 1679.8974533317516, 1709.5871052313628, 2663.9427147989927, 1372.8972861858338, 7053.013235756116, 862.2424110257225, 3658.4577784431535, 4972.892144601521, 1307.7380469119335]
chave: step: 7, estado 0,0, : actions: [2303.9212836292813, 0, 0, 276.43245455200065, 0, 126.26656634073186, 0, 0, 0, 392.0395484531553, 0, 0, 0]
